ip.src,ip.dst,eth.src,eth.dst,frame.len,frame.time_epoch,relative_time
10.0.0.6,10.0.0.1,00:00:00:00:00:06,00:00:00:00:00:01,66,1681750625.475951,6831.374141931534
10.0.0.6,10.0.0.1,00:00:00:00:00:06,00:00:00:00:00:01,66,1681750625.475958,6831.374149084091
10.0.0.6,10.0.0.1,00:00:00:00:00:06,00:00:00:00:00:01,66,1681750625.475961,6831.374151945114
10.0.0.6,10.0.0.1,00:00:00:00:00:06,00:00:00:00:00:01,66,1681750625.475964,6831.374155044556
10.0.0.6,10.0.0.1,00:00:00:00:00:06,00:00:00:00:00:01,66,1681750625.47598,6831.3741710186005
10.0.0.6,10.0.0.1,00:00:00:00:00:06,00:00:00:00:00:01,66,1681750625.475983,6831.374173879623
10.0.0.6,10.0.0.1,00:00:00:00:00:06,00:00:00:00:00:01,66,1681750625.475985,6831.374176025391
10.0.0.6,10.0.0.1,00:00:00:00:00:06,00:00:00:00:00:01,66,1681750625.475989,6831.3741800785065
10.0.0.6,10.0.0.1,00:00:00:00:00:06,00:00:00:00:00:01,66,1681750625.475992,6831.374182939529
10.0.0.6,10.0.0.1,00:00:00:00:00:06,00:00:00:00:00:01,66,1681750625.475995,6831.374186038971
10.0.0.6,10.0.0.1,00:00:00:00:00:06,00:00:00:00:00:01,66,1681750625.475998,6831.374188899994
10.0.0.6,10.0.0.1,00:00:00:00:00:06,00:00:00:00:00:01,66,1681750625.476,6831.374191045761
10.0.0.6,10.0.0.1,00:00:00:00:00:06,00:00:00:00:00:01,66,1681750625.476003,6831.374193906784
10.0.0.6,10.0.0.1,00:00:00:00:00:06,00:00:00:00:00:01,66,1681750625.476005,6831.374196052551
10.0.0.6,10.0.0.1,00:00:00:00:00:06,00:00:00:00:00:01,66,1681750625.476009,6831.3741998672485
10.0.0.6,10.0.0.1,00:00:00:00:00:06,00:00:00:00:00:01,66,1681750625.476011,6831.374202013016
10.0.0.6,10.0.0.1,00:00:00:00:00:06,00:00:00:00:00:01,66,1681750625.476154,6831.374345064163
10.0.0.6,10.0.0.1,00:00:00:00:00:06,00:00:00:00:00:01,66,1681750625.476168,6831.374358892441
10.0.0.6,10.0.0.1,00:00:00:00:00:06,00:00:00:00:00:01,109,1681750625.476189,6831.374379873276
10.0.0.6,10.0.0.1,00:00:00:00:00:06,00:00:00:00:00:01,66,1681750625.476601,6831.37479186058
10.0.0.2,10.0.0.1,00:00:00:00:00:02,00:00:00:00:00:01,66,1681750625.485453,6831.383643865585
10.0.0.2,10.0.0.1,00:00:00:00:00:02,00:00:00:00:00:01,66,1681750625.48546,6831.383651018143
10.0.0.2,10.0.0.1,00:00:00:00:00:02,00:00:00:00:00:01,66,1681750625.485476,6831.3836669921875
10.0.0.2,10.0.0.1,00:00:00:00:00:02,00:00:00:00:00:01,66,1681750625.48548,6831.383671045303
10.0.0.2,10.0.0.1,00:00:00:00:00:02,00:00:00:00:00:01,66,1681750625.485485,6831.3836760520935
10.0.0.2,10.0.0.1,00:00:00:00:00:02,00:00:00:00:00:01,66,1681750625.485536,6831.383727073669
10.0.0.2,10.0.0.1,00:00:00:00:00:02,00:00:00:00:00:01,66,1681750625.485541,6831.38373208046
10.0.0.2,10.0.0.1,00:00:00:00:00:02,00:00:00:00:00:01,66,1681750625.485597,6831.383787870407
10.0.0.2,10.0.0.1,00:00:00:00:00:02,00:00:00:00:00:01,66,1681750625.485599,6831.383790016174
10.0.0.2,10.0.0.1,00:00:00:00:00:02,00:00:00:00:00:01,66,1681750625.485601,6831.383791923523
10.0.0.2,10.0.0.1,00:00:00:00:00:02,00:00:00:00:00:01,66,1681750625.485629,6831.383820056915
10.0.0.2,10.0.0.1,00:00:00:00:00:02,00:00:00:00:00:01,109,1681750625.485706,6831.383897066116
10.0.0.2,10.0.0.1,00:00:00:00:00:02,00:00:00:00:00:01,66,1681750625.48592,6831.384110927582
10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,66,1681750625.545245,6831.443435907364
10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,66,1681750625.545254,6831.44344496727
10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,66,1681750625.545258,6831.443449020386
10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,66,1681750625.545262,6831.443453073502
10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,66,1681750625.54528,6831.443470954895
10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,66,1681750625.545283,6831.443474054337
10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,66,1681750625.545286,6831.4434769153595
10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,109,1681750625.545283,6831.443474054337
10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,66,1681750625.545316,6831.4435069561005
10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,66,1681750625.545323,6831.443513870239
10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,66,1681750625.545356,6831.443547010422
10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,66,1681750625.545363,6831.443553924561
10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,66,1681750625.54537,6831.443561077118
10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,66,1681750625.545374,6831.443564891815
10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,66,1681750625.545375,6831.443566083908
10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,66,1681750625.545377,6831.443567991257
10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,66,1681750625.545388,6831.443578958511
10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,66,1681750625.54539,6831.44358086586
10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,66,1681750625.545391,6831.443582057953
10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,66,1681750625.545393,6831.4435839653015
10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,66,1681750625.545394,6831.443584918976
10.0.0.2,10.0.0.1,00:00:00:00:00:02,00:00:00:00:00:01,66,1681750835.520423,7041.418613910675
10.0.0.4,10.0.0.1,00:00:00:00:00:04,00:00:00:00:00:01,66,1681750835.520431,7041.418622016907
10.0.0.6,10.0.0.1,00:00:00:00:00:06,00:00:00:00:00:01,66,1681750835.520433,7041.418623924255
10.0.0.5,10.0.0.1,00:00:00:00:00:05,00:00:00:00:00:01,66,1681750835.520435,7041.418626070023
10.0.0.4,10.0.0.1,00:00:00:00:00:04,00:00:00:00:00:01,83,1681750835.520296,7041.418487071991
10.0.0.6,10.0.0.1,00:00:00:00:00:06,00:00:00:00:00:01,83,1681750835.520459,7041.4186499118805
10.0.0.2,10.0.0.1,00:00:00:00:00:02,00:00:00:00:00:01,83,1681750835.520381,7041.418571949005
10.0.0.5,10.0.0.1,00:00:00:00:00:05,00:00:00:00:00:01,83,1681750835.5204,7041.4185910224915
10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,66,1681750835.567531,7041.465722084045
10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,83,1681750835.567557,7041.4657480716705
10.0.0.5,10.0.0.1,00:00:00:00:00:05,00:00:00:00:00:01,66,1681751045.544318,7251.442508935928
10.0.0.5,10.0.0.1,00:00:00:00:00:05,00:00:00:00:00:01,83,1681751045.544362,7251.4425530433655
10.0.0.4,10.0.0.1,00:00:00:00:00:04,00:00:00:00:00:01,83,1681751045.544634,7251.442825078964
10.0.0.6,10.0.0.1,00:00:00:00:00:06,00:00:00:00:00:01,66,1681751045.544641,7251.442831993103
10.0.0.6,10.0.0.1,00:00:00:00:00:06,00:00:00:00:00:01,83,1681751045.544658,7251.442848920822
10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,66,1681751045.570994,7251.469184875488
10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,83,1681751045.571023,7251.469213962555
10.0.0.2,10.0.0.1,00:00:00:00:00:02,00:00:00:00:00:01,66,1681751045.594099,7251.492290019989
10.0.0.2,10.0.0.1,00:00:00:00:00:02,00:00:00:00:00:01,83,1681751045.95399,7251.852180957794
10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,1514,1681751203.940216,7409.838407039642
10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,1514,1681751203.940368,7409.838558912277
10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,1514,1681751203.940264,7409.838454961777
10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,1514,1681751203.940268,7409.838459014893
10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,1514,1681751203.940272,7409.838463068008
10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,1514,1681751203.940277,7409.838468074799
10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,1514,1681751203.940281,7409.838471889496
10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,1514,1681751203.940284,7409.838474988937
10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,1514,1681751203.940289,7409.8384799957275
10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,1514,1681751203.940442,7409.838633060455
10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,2962,1681751203.940353,7409.838543891907
10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,8754,1681751203.940359,7409.83855009079
10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,8754,1681751203.94036,7409.838551044464
10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,8754,1681751203.940364,7409.838554859161
10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,5858,1681751203.940365,7409.838556051254
10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,11650,1681751203.940514,7409.838705062866
10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,66,1681751203.940373,7409.838563919067
10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,1514,1681751203.940514,7409.838705062866
10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,8754,1681751203.940519,7409.838710069656
10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,8754,1681751203.940565,7409.838756084442
10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,5858,1681751203.940621,7409.83881187439
10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,11650,1681751203.940626,7409.83881688118
10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,1514,1681751203.940629,7409.838819980621
10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,8754,1681751203.940632,7409.838823080063
10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,8754,1681751203.940635,7409.838825941086
10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,5858,1681751203.940638,7409.838829040527
10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,11650,1681751203.94064,7409.838830947876
10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,1514,1681751203.940643,7409.8388340473175
10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,8754,1681751203.940646,7409.83883690834
10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,1514,1681751203.940649,7409.838840007782
10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,7306,1681751203.940649,7409.838840007782
10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,5858,1681751203.940652,7409.838842868805
10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,11650,1681751203.940655,7409.8388459682465
10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,1514,1681751203.940658,7409.838849067688
10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,8754,1681751203.94066,7409.838850975037
10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,1514,1681751203.940663,7409.838854074478
10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,7306,1681751203.940665,7409.838855981827
10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,5858,1681751203.940668,7409.838859081268
10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,11650,1681751203.940711,7409.838901996613
10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,1514,1681751203.940715,7409.838906049728
10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,2962,1681751203.940718,7409.838908910751
10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,1754,1681751203.940719,7409.838909864426
10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,83,1681751203.950242,7409.848433017731
10.0.0.6,10.0.0.1,00:00:00:00:00:06,00:00:00:00:00:01,83,1681751256.214064,7462.112254858017
10.0.0.5,10.0.0.1,00:00:00:00:00:05,00:00:00:00:00:01,66,1681751256.214087,7462.112277984619
10.0.0.2,10.0.0.1,00:00:00:00:00:02,00:00:00:00:00:01,66,1681751256.214201,7462.1123919487
10.0.0.4,10.0.0.1,00:00:00:00:00:04,00:00:00:00:00:01,83,1681751256.214323,7462.112514019012
10.0.0.5,10.0.0.1,00:00:00:00:00:05,00:00:00:00:00:01,83,1681751256.222721,7462.120912075043
10.0.0.2,10.0.0.1,00:00:00:00:00:02,00:00:00:00:00:01,83,1681751256.222863,7462.121053934097
10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,83,1681751413.958953,7619.857143878937
10.0.0.6,10.0.0.1,00:00:00:00:00:06,00:00:00:00:00:01,83,1681751466.234841,7672.133032083511
10.0.0.4,10.0.0.1,00:00:00:00:00:04,00:00:00:00:00:01,83,1681751466.234888,7672.133079051971
10.0.0.5,10.0.0.1,00:00:00:00:00:05,00:00:00:00:00:01,83,1681751466.235052,7672.133243083954
10.0.0.2,10.0.0.1,00:00:00:00:00:02,00:00:00:00:00:01,66,1681751466.235159,7672.133349895477
10.0.0.2,10.0.0.1,00:00:00:00:00:02,00:00:00:00:00:01,83,1681751466.235335,7672.133526086807
10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,83,1681751623.96137,7829.859560966492
10.0.0.5,10.0.0.1,00:00:00:00:00:05,00:00:00:00:00:01,1514,1681751626.590067,7832.488257884979
10.0.0.5,10.0.0.1,00:00:00:00:00:05,00:00:00:00:00:01,1514,1681751626.59007,7832.488260984421
10.0.0.5,10.0.0.1,00:00:00:00:00:05,00:00:00:00:00:01,1514,1681751626.590076,7832.488266944885
10.0.0.5,10.0.0.1,00:00:00:00:00:05,00:00:00:00:00:01,1514,1681751626.590076,7832.488266944885
10.0.0.5,10.0.0.1,00:00:00:00:00:05,00:00:00:00:00:01,5858,1681751626.59017,7832.488360881805
10.0.0.5,10.0.0.1,00:00:00:00:00:05,00:00:00:00:00:01,2962,1681751626.590175,7832.488365888596
10.0.0.5,10.0.0.1,00:00:00:00:00:05,00:00:00:00:00:01,1514,1681751626.59037,7832.488560914993
10.0.0.5,10.0.0.1,00:00:00:00:00:05,00:00:00:00:00:01,5858,1681751626.590399,7832.48859000206
10.0.0.5,10.0.0.1,00:00:00:00:00:05,00:00:00:00:00:01,2962,1681751626.590403,7832.488594055176
10.0.0.5,10.0.0.1,00:00:00:00:00:05,00:00:00:00:00:01,13098,1681751626.590408,7832.488599061966
10.0.0.5,10.0.0.1,00:00:00:00:00:05,00:00:00:00:00:01,4410,1681751626.590412,7832.488602876663
10.0.0.5,10.0.0.1,00:00:00:00:00:05,00:00:00:00:00:01,27578,1681751626.590415,7832.488605976105
10.0.0.5,10.0.0.1,00:00:00:00:00:05,00:00:00:00:00:01,10202,1681751626.590419,7832.488610029221
10.0.0.5,10.0.0.1,00:00:00:00:00:05,00:00:00:00:00:01,17442,1681751626.590422,7832.4886128902435
10.0.0.5,10.0.0.1,00:00:00:00:00:05,00:00:00:00:00:01,47850,1681751626.590425,7832.488615989685
10.0.0.5,10.0.0.1,00:00:00:00:00:05,00:00:00:00:00:01,55090,1681751626.59043,7832.488620996475
10.0.0.5,10.0.0.1,00:00:00:00:00:05,00:00:00:00:00:01,7306,1681751626.590436,7832.48862695694
10.0.0.5,10.0.0.1,00:00:00:00:00:05,00:00:00:00:00:01,2962,1681751626.590437,7832.488627910614
10.0.0.5,10.0.0.1,00:00:00:00:00:05,00:00:00:00:00:01,1754,1681751626.590439,7832.488630056381
10.0.0.5,10.0.0.1,00:00:00:00:00:05,00:00:00:00:00:01,83,1681751626.590471,7832.488662004471
10.0.0.2,10.0.0.1,00:00:00:00:00:02,00:00:00:00:00:01,66,1681751677.031859,7882.93004989624
10.0.0.4,10.0.0.1,00:00:00:00:00:04,00:00:00:00:00:01,83,1681751677.032308,7882.930499076843
10.0.0.2,10.0.0.1,00:00:00:00:00:02,00:00:00:00:00:01,83,1681751677.032299,7882.930490016937
10.0.0.6,10.0.0.1,00:00:00:00:00:06,00:00:00:00:00:01,83,1681751677.033585,7882.931776046753
10.0.0.2,10.0.0.1,00:00:00:00:00:02,00:00:00:00:00:01,7306,1681751682.89238,7888.79057097435
10.0.0.2,10.0.0.1,00:00:00:00:00:02,00:00:00:00:00:01,7306,1681751682.892403,7888.790593862534
10.0.0.2,10.0.0.1,00:00:00:00:00:02,00:00:00:00:00:01,14546,1681751682.892531,7888.790721893311
10.0.0.2,10.0.0.1,00:00:00:00:00:02,00:00:00:00:00:01,14546,1681751682.892536,7888.790726900101
10.0.0.2,10.0.0.1,00:00:00:00:00:02,00:00:00:00:00:01,21786,1681751682.892541,7888.790731906891
10.0.0.2,10.0.0.1,00:00:00:00:00:02,00:00:00:00:00:01,14546,1681751682.892544,7888.790735006332
10.0.0.2,10.0.0.1,00:00:00:00:00:02,00:00:00:00:00:01,8754,1681751682.892547,7888.790737867355
10.0.0.2,10.0.0.1,00:00:00:00:00:02,00:00:00:00:00:01,21786,1681751682.89255,7888.790740966797
10.0.0.2,10.0.0.1,00:00:00:00:00:02,00:00:00:00:00:01,14546,1681751682.892554,7888.790745019913
10.0.0.2,10.0.0.1,00:00:00:00:00:02,00:00:00:00:00:01,8754,1681751682.892557,7888.790747880936
10.0.0.2,10.0.0.1,00:00:00:00:00:02,00:00:00:00:00:01,11650,1681751682.89256,7888.790750980377
10.0.0.2,10.0.0.1,00:00:00:00:00:02,00:00:00:00:00:01,21786,1681751682.892563,7888.790754079819
10.0.0.2,10.0.0.1,00:00:00:00:00:02,00:00:00:00:00:01,11650,1681751682.892566,7888.790756940842
10.0.0.2,10.0.0.1,00:00:00:00:00:02,00:00:00:00:00:01,21786,1681751682.892569,7888.790760040283
10.0.0.2,10.0.0.1,00:00:00:00:00:02,00:00:00:00:00:01,10202,1681751682.892572,7888.790762901306
10.0.0.2,10.0.0.1,00:00:00:00:00:02,00:00:00:00:00:01,1754,1681751682.892575,7888.790766000748
10.0.0.2,10.0.0.1,00:00:00:00:00:02,00:00:00:00:00:01,83,1681751682.892804,7888.790994882584
10.0.0.6,10.0.0.1,00:00:00:00:00:06,00:00:00:00:00:01,1514,1681751714.943734,7920.841924905777
10.0.0.6,10.0.0.1,00:00:00:00:00:06,00:00:00:00:00:01,1514,1681751714.943752,7920.841943025589
10.0.0.6,10.0.0.1,00:00:00:00:00:06,00:00:00:00:00:01,1514,1681751714.943755,7920.841945886612
10.0.0.6,10.0.0.1,00:00:00:00:00:06,00:00:00:00:00:01,1514,1681751714.943759,7920.841949939728
10.0.0.6,10.0.0.1,00:00:00:00:00:06,00:00:00:00:00:01,1514,1681751714.943761,7920.841952085495
10.0.0.6,10.0.0.1,00:00:00:00:00:06,00:00:00:00:00:01,1514,1681751714.943765,7920.841955900192
10.0.0.6,10.0.0.1,00:00:00:00:00:06,00:00:00:00:00:01,1514,1681751714.943767,7920.8419580459595
10.0.0.6,10.0.0.1,00:00:00:00:00:06,00:00:00:00:00:01,1514,1681751714.94377,7920.841960906982
10.0.0.6,10.0.0.1,00:00:00:00:00:06,00:00:00:00:00:01,1514,1681751714.943774,7920.841964960098
10.0.0.6,10.0.0.1,00:00:00:00:00:06,00:00:00:00:00:01,1514,1681751714.94386,7920.842051029205
10.0.0.6,10.0.0.1,00:00:00:00:00:06,00:00:00:00:00:01,1514,1681751714.944041,7920.842231988907
10.0.0.6,10.0.0.1,00:00:00:00:00:06,00:00:00:00:00:01,2962,1681751714.944001,7920.842191934586
10.0.0.6,10.0.0.1,00:00:00:00:00:06,00:00:00:00:00:01,1514,1681751714.944001,7920.842191934586
10.0.0.6,10.0.0.1,00:00:00:00:00:06,00:00:00:00:00:01,2962,1681751714.94401,7920.842200994492
10.0.0.6,10.0.0.1,00:00:00:00:00:06,00:00:00:00:00:01,2962,1681751714.94401,7920.842200994492
10.0.0.6,10.0.0.1,00:00:00:00:00:06,00:00:00:00:00:01,2962,1681751714.94417,7920.842360973358
10.0.0.6,10.0.0.1,00:00:00:00:00:06,00:00:00:00:00:01,2962,1681751714.944021,7920.842211961746
10.0.0.6,10.0.0.1,00:00:00:00:00:06,00:00:00:00:00:01,2962,1681751714.94417,7920.842360973358
10.0.0.6,10.0.0.1,00:00:00:00:00:06,00:00:00:00:00:01,4410,1681751714.944021,7920.842211961746
10.0.0.6,10.0.0.1,00:00:00:00:00:06,00:00:00:00:00:01,4410,1681751714.944186,7920.842376947403
10.0.0.6,10.0.0.1,00:00:00:00:00:06,00:00:00:00:00:01,5858,1681751714.944186,7920.842376947403
10.0.0.6,10.0.0.1,00:00:00:00:00:06,00:00:00:00:00:01,5858,1681751714.944186,7920.842376947403
10.0.0.6,10.0.0.1,00:00:00:00:00:06,00:00:00:00:00:01,5858,1681751714.944038,7920.842228889465
10.0.0.6,10.0.0.1,00:00:00:00:00:06,00:00:00:00:00:01,8754,1681751714.944038,7920.842228889465
10.0.0.6,10.0.0.1,00:00:00:00:00:06,00:00:00:00:00:01,5858,1681751714.944195,7920.842386007309
10.0.0.6,10.0.0.1,00:00:00:00:00:06,00:00:00:00:00:01,4410,1681751714.944196,7920.842386960983
10.0.0.6,10.0.0.1,00:00:00:00:00:06,00:00:00:00:00:01,5858,1681751714.944046,7920.842236995697
10.0.0.6,10.0.0.1,00:00:00:00:00:06,00:00:00:00:00:01,5858,1681751714.944196,7920.842386960983
10.0.0.6,10.0.0.1,00:00:00:00:00:06,00:00:00:00:00:01,14546,1681751714.944046,7920.842236995697
10.0.0.6,10.0.0.1,00:00:00:00:00:06,00:00:00:00:00:01,10202,1681751714.944055,7920.842246055603
10.0.0.6,10.0.0.1,00:00:00:00:00:06,00:00:00:00:00:01,5858,1681751714.944208,7920.842398881912
10.0.0.6,10.0.0.1,00:00:00:00:00:06,00:00:00:00:00:01,17442,1681751714.944056,7920.842247009277
10.0.0.6,10.0.0.1,00:00:00:00:00:06,00:00:00:00:00:01,2962,1681751714.944214,7920.842405080795
10.0.0.6,10.0.0.1,00:00:00:00:00:06,00:00:00:00:00:01,2962,1681751714.944214,7920.842405080795
10.0.0.6,10.0.0.1,00:00:00:00:00:06,00:00:00:00:00:01,13098,1681751714.944214,7920.842405080795
10.0.0.6,10.0.0.1,00:00:00:00:00:06,00:00:00:00:00:01,17442,1681751714.94459,7920.8427810668945
10.0.0.6,10.0.0.1,00:00:00:00:00:06,00:00:00:00:00:01,17442,1681751714.94459,7920.8427810668945
10.0.0.6,10.0.0.1,00:00:00:00:00:06,00:00:00:00:00:01,1514,1681751714.944596,7920.842787027359
10.0.0.6,10.0.0.1,00:00:00:00:00:06,00:00:00:00:00:01,15994,1681751714.944603,7920.842793941498
10.0.0.6,10.0.0.1,00:00:00:00:00:06,00:00:00:00:00:01,1754,1681751714.944603,7920.842793941498
10.0.0.6,10.0.0.1,00:00:00:00:00:06,00:00:00:00:00:01,83,1681751714.948695,7920.846885919571
10.0.0.4,10.0.0.1,00:00:00:00:00:04,00:00:00:00:00:01,1514,1681751725.509929,7931.408119916916
10.0.0.4,10.0.0.1,00:00:00:00:00:04,00:00:00:00:00:01,1514,1681751725.509945,7931.408135890961
10.0.0.4,10.0.0.1,00:00:00:00:00:04,00:00:00:00:00:01,1514,1681751725.509949,7931.4081399440765
10.0.0.4,10.0.0.1,00:00:00:00:00:04,00:00:00:00:00:01,1514,1681751725.509953,7931.408143997192
10.0.0.4,10.0.0.1,00:00:00:00:00:04,00:00:00:00:00:01,4410,1681751725.509979,7931.4081699848175
10.0.0.4,10.0.0.1,00:00:00:00:00:04,00:00:00:00:00:01,1514,1681751725.50998,7931.408170938492
10.0.0.4,10.0.0.1,00:00:00:00:00:04,00:00:00:00:00:01,2962,1681751725.509988,7931.4081790447235
10.0.0.4,10.0.0.1,00:00:00:00:00:04,00:00:00:00:00:01,2962,1681751725.509988,7931.4081790447235
10.0.0.4,10.0.0.1,00:00:00:00:00:04,00:00:00:00:00:01,1514,1681751725.510119,7931.408309936523
10.0.0.4,10.0.0.1,00:00:00:00:00:04,00:00:00:00:00:01,1514,1681751725.510121,7931.408312082291
10.0.0.4,10.0.0.1,00:00:00:00:00:04,00:00:00:00:00:01,1514,1681751725.510125,7931.408315896988
10.0.0.4,10.0.0.1,00:00:00:00:00:04,00:00:00:00:00:01,1514,1681751725.510168,7931.408359050751
10.0.0.4,10.0.0.1,00:00:00:00:00:04,00:00:00:00:00:01,1514,1681751725.510169,7931.408360004425
10.0.0.4,10.0.0.1,00:00:00:00:00:04,00:00:00:00:00:01,1514,1681751725.510176,7931.408366918564
10.0.0.4,10.0.0.1,00:00:00:00:00:04,00:00:00:00:00:01,1514,1681751725.510038,7931.4082288742065
10.0.0.4,10.0.0.1,00:00:00:00:00:04,00:00:00:00:00:01,1514,1681751725.510038,7931.4082288742065
10.0.0.4,10.0.0.1,00:00:00:00:00:04,00:00:00:00:00:01,2962,1681751725.510038,7931.4082288742065
10.0.0.4,10.0.0.1,00:00:00:00:00:04,00:00:00:00:00:01,4410,1681751725.510048,7931.408238887787
10.0.0.4,10.0.0.1,00:00:00:00:00:04,00:00:00:00:00:01,1514,1681751725.510048,7931.408238887787
10.0.0.4,10.0.0.1,00:00:00:00:00:04,00:00:00:00:00:01,1514,1681751725.510054,7931.40824508667
10.0.0.4,10.0.0.1,00:00:00:00:00:04,00:00:00:00:00:01,5858,1681751725.510054,7931.40824508667
10.0.0.4,10.0.0.1,00:00:00:00:00:04,00:00:00:00:00:01,2962,1681751725.510054,7931.40824508667
10.0.0.4,10.0.0.1,00:00:00:00:00:04,00:00:00:00:00:01,1514,1681751725.510063,7931.408253908157
10.0.0.4,10.0.0.1,00:00:00:00:00:04,00:00:00:00:00:01,1514,1681751725.510064,7931.408254861832
10.0.0.4,10.0.0.1,00:00:00:00:00:04,00:00:00:00:00:01,5858,1681751725.510064,7931.408254861832
10.0.0.4,10.0.0.1,00:00:00:00:00:04,00:00:00:00:00:01,1514,1681751725.510064,7931.408254861832
